customer_id,segment,alert_level,financial_health,finshield_score,is_flagged,recommended_actions
C53859,Strong Saver,NORMAL,GOOD,706.0,0,Continue Standard Monitoring
C53860,Highly Leveraged,NORMAL,GOOD,723.0,0,Continue Standard Monitoring
C53861,Highly Leveraged,WATCHLIST,POOR,405.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53862,Active Investor,WATCHLIST,POOR,429.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53863,Standard,WATCHLIST,POOR,426.0,0,Offer Financial Planning Session
C53864,Active Investor,NORMAL,FAIR,558.0,0,Continue Standard Monitoring
C53865,Strong Saver,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C53866,Strong Saver,NORMAL,EXCELLENT,752.0,0,Continue Standard Monitoring
C53867,Highly Leveraged,NORMAL,GOOD,747.0,0,Continue Standard Monitoring
C53868,Highly Leveraged,NORMAL,GOOD,693.0,0,Continue Standard Monitoring
C53869,Strong Saver,WATCHLIST,POOR,380.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53870,Highly Leveraged,WATCHLIST,POOR,381.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53871,Strong Saver,NORMAL,GOOD,663.0,0,Continue Standard Monitoring
C53872,Strong Saver,WATCHLIST,POOR,353.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53873,Strong Saver,NORMAL,GOOD,695.0,0,Continue Standard Monitoring
C53874,Active Investor,NORMAL,FAIR,550.0,0,Continue Standard Monitoring
C53875,Strong Saver,NORMAL,FAIR,549.0,0,Continue Standard Monitoring
C53876,Strong Saver,NORMAL,GOOD,717.0,0,Continue Standard Monitoring
C53877,Strong Saver,NORMAL,GOOD,707.0,0,Continue Standard Monitoring
C53878,Highly Leveraged,NORMAL,FAIR,581.0,0,Continue Standard Monitoring
C53879,Strong Saver,WATCHLIST,POOR,383.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53880,Highly Leveraged,WATCHLIST,POOR,380.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53881,Strong Saver,WATCHLIST,POOR,348.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53882,Strong Saver,NORMAL,GOOD,623.0,0,Continue Standard Monitoring
C53883,Active Investor,NORMAL,GOOD,706.0,0,Continue Standard Monitoring
C53884,Strong Saver,NORMAL,FAIR,543.0,0,Continue Standard Monitoring
C53885,Strong Saver,NORMAL,GOOD,676.0,0,Continue Standard Monitoring
C53886,Active Investor,NORMAL,FAIR,452.0,0,Continue Standard Monitoring
C53887,Strong Saver,NORMAL,GOOD,724.0,0,Continue Standard Monitoring
C53888,Strong Saver,NORMAL,GOOD,724.0,0,Continue Standard Monitoring
C53889,Highly Leveraged,WATCHLIST,POOR,421.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53890,Credit-Reliant,NORMAL,GOOD,672.0,0,Continue Standard Monitoring
C53891,Strong Saver,NORMAL,GOOD,695.0,0,Continue Standard Monitoring
C53892,Highly Leveraged,WATCHLIST,POOR,351.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53893,Standard,NORMAL,GOOD,686.0,0,Continue Standard Monitoring
C53894,Active Investor,NORMAL,GOOD,631.0,0,Continue Standard Monitoring
C53895,Highly Leveraged,NORMAL,GOOD,664.0,0,Continue Standard Monitoring
C53896,Active Investor,WATCHLIST,POOR,309.0,0,Offer Financial Planning Session
C53897,Highly Leveraged,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C53898,Strong Saver,WATCHLIST,POOR,374.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53899,Active Investor,CREDIT ALERT,CRITICAL,262.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53900,Strong Saver,WATCHLIST,POOR,386.0,0,Offer Financial Planning Session
C53901,Active Investor,WATCHLIST,POOR,371.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53902,Highly Leveraged,WATCHLIST,POOR,379.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53903,Strong Saver,NORMAL,GOOD,725.0,0,Continue Standard Monitoring
C53904,Highly Leveraged,WATCHLIST,POOR,424.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53905,Strong Saver,NORMAL,GOOD,658.0,0,Continue Standard Monitoring
C53906,Strong Saver,NORMAL,EXCELLENT,750.0,0,Continue Standard Monitoring
C53907,Active Investor,NORMAL,FAIR,588.0,0,Continue Standard Monitoring
C53908,Strong Saver,NORMAL,GOOD,642.0,0,Continue Standard Monitoring
C53909,Highly Leveraged,NORMAL,FAIR,497.0,0,Continue Standard Monitoring
C53910,Strong Saver,WATCHLIST,POOR,423.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53911,Highly Leveraged,WATCHLIST,POOR,413.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53912,Strong Saver,NORMAL,EXCELLENT,758.0,0,Continue Standard Monitoring
C53913,Highly Leveraged,NORMAL,FAIR,592.0,0,Continue Standard Monitoring
C53914,Strong Saver,WATCHLIST,POOR,378.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53915,Highly Leveraged,NORMAL,GOOD,700.0,0,Encourage Emergency Savings Buffer
C53916,Credit-Reliant,NORMAL,GOOD,675.0,0,Continue Standard Monitoring
C53917,Strong Saver,NORMAL,GOOD,640.0,0,Continue Standard Monitoring
C53918,Active Investor,NORMAL,GOOD,668.0,0,Continue Standard Monitoring
C53919,Active Investor,NORMAL,FAIR,544.0,0,Continue Standard Monitoring
C53920,Highly Leveraged,NORMAL,GOOD,671.0,0,Continue Standard Monitoring
C53921,Active Investor,NORMAL,FAIR,456.0,0,Continue Standard Monitoring
C53922,Credit-Reliant,WATCHLIST,POOR,405.0,0,Offer Financial Planning Session
C53923,Highly Leveraged,WATCHLIST,POOR,406.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53924,Highly Leveraged,WATCHLIST,POOR,376.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53925,Highly Leveraged,CREDIT ALERT,CRITICAL,262.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53926,Strong Saver,WATCHLIST,POOR,412.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53927,Strong Saver,WATCHLIST,POOR,309.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53928,Credit-Reliant,WATCHLIST,POOR,420.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C53929,Strong Saver,WATCHLIST,POOR,428.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53930,Active Investor,WATCHLIST,POOR,314.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53931,Highly Leveraged,NORMAL,GOOD,699.0,0,Continue Standard Monitoring
C53932,Strong Saver,WATCHLIST,POOR,362.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53933,Highly Leveraged,NORMAL,GOOD,660.0,0,Encourage Emergency Savings Buffer
C53934,Strong Saver,NORMAL,GOOD,602.0,0,Continue Standard Monitoring
C53935,Strong Saver,NORMAL,EXCELLENT,752.0,0,Continue Standard Monitoring
C53936,Active Investor,NORMAL,GOOD,635.0,0,Continue Standard Monitoring
C53937,Highly Leveraged,NORMAL,GOOD,605.0,0,Encourage Emergency Savings Buffer
C53938,Active Investor,NORMAL,FAIR,509.0,0,Continue Standard Monitoring
C53939,Strong Saver,NORMAL,GOOD,696.0,0,Continue Standard Monitoring
C53940,Standard,NORMAL,EXCELLENT,762.0,0,Continue Standard Monitoring
C53941,Strong Saver,NORMAL,GOOD,641.0,0,Continue Standard Monitoring
C53942,Active Investor,NORMAL,GOOD,602.0,0,Continue Standard Monitoring
C53943,Active Investor,WATCHLIST,POOR,338.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53944,Standard,NORMAL,FAIR,599.0,0,Continue Standard Monitoring
C53945,Highly Leveraged,NORMAL,GOOD,697.0,0,Continue Standard Monitoring
C53946,Highly Leveraged,NORMAL,GOOD,650.0,0,Encourage Emergency Savings Buffer
C53947,Highly Leveraged,NORMAL,GOOD,646.0,0,Continue Standard Monitoring
C53948,Active Investor,NORMAL,GOOD,654.0,0,Continue Standard Monitoring
C53949,Active Investor,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C53950,Highly Leveraged,NORMAL,GOOD,668.0,0,Encourage Emergency Savings Buffer
C53951,Strong Saver,WATCHLIST,POOR,371.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53952,Active Investor,NORMAL,FAIR,538.0,0,Continue Standard Monitoring
C53953,Strong Saver,NORMAL,GOOD,691.0,0,Continue Standard Monitoring
C53954,Active Investor,CREDIT ALERT,CRITICAL,253.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53955,Strong Saver,WATCHLIST,POOR,413.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53956,Highly Leveraged,WATCHLIST,POOR,362.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C53957,Highly Leveraged,WATCHLIST,POOR,336.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53958,Highly Leveraged,NORMAL,GOOD,715.0,0,Continue Standard Monitoring
C53959,Highly Leveraged,NORMAL,GOOD,611.0,0,Continue Standard Monitoring
C53960,Active Investor,NORMAL,FAIR,553.0,0,Continue Standard Monitoring
C53961,Highly Leveraged,NORMAL,GOOD,693.0,0,Encourage Emergency Savings Buffer
C53962,Strong Saver,NORMAL,GOOD,740.0,0,Continue Standard Monitoring
C53963,Active Investor,WATCHLIST,POOR,404.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53964,Strong Saver,NORMAL,GOOD,604.0,0,Continue Standard Monitoring
C53965,Highly Leveraged,NORMAL,FAIR,549.0,0,Continue Standard Monitoring
C53966,Highly Leveraged,NORMAL,GOOD,726.0,0,Continue Standard Monitoring
C53967,Strong Saver,NORMAL,GOOD,676.0,0,Continue Standard Monitoring
C53968,Highly Leveraged,NORMAL,FAIR,558.0,0,Continue Standard Monitoring
C53969,Active Investor,NORMAL,GOOD,685.0,0,Continue Standard Monitoring
C53970,Strong Saver,WATCHLIST,POOR,421.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53971,Strong Saver,WATCHLIST,POOR,357.0,0,Offer Financial Planning Session
C53972,Strong Saver,NORMAL,GOOD,667.0,0,Continue Standard Monitoring
C53973,Highly Leveraged,NORMAL,GOOD,690.0,0,Continue Standard Monitoring
C53974,Strong Saver,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C53975,Active Investor,NORMAL,GOOD,723.0,0,Continue Standard Monitoring
C53976,Highly Leveraged,NORMAL,GOOD,716.0,0,Continue Standard Monitoring
C53977,Strong Saver,NORMAL,EXCELLENT,775.0,0,Continue Standard Monitoring
C53978,Active Investor,NORMAL,FAIR,578.0,0,Continue Standard Monitoring
C53979,Strong Saver,NORMAL,GOOD,642.0,0,Continue Standard Monitoring
C53980,Active Investor,WATCHLIST,POOR,369.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53981,Active Investor,NORMAL,FAIR,544.0,0,Continue Standard Monitoring
C53982,Strong Saver,NORMAL,GOOD,628.0,0,Continue Standard Monitoring
C53983,Strong Saver,NORMAL,GOOD,702.0,0,Continue Standard Monitoring
C53984,Strong Saver,NORMAL,FAIR,599.0,0,Continue Standard Monitoring
C53985,Highly Leveraged,NORMAL,GOOD,740.0,0,Continue Standard Monitoring
C53986,Highly Leveraged,NORMAL,FAIR,597.0,0,Continue Standard Monitoring
C53987,Active Investor,PRIORITY ALERT,POOR,381.0,1,Reduce Loan Exposure; Offer Financial Planning Session; Manual Fraud Review; Encourage Emergency Savings Buffer
C53988,Highly Leveraged,WATCHLIST,POOR,369.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53989,Strong Saver,WATCHLIST,POOR,385.0,0,Offer Financial Planning Session
C53990,Highly Leveraged,NORMAL,GOOD,674.0,0,Continue Standard Monitoring
C53991,Strong Saver,WATCHLIST,POOR,328.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C53992,Highly Leveraged,NORMAL,GOOD,683.0,0,Continue Standard Monitoring
C53993,Strong Saver,NORMAL,GOOD,674.0,0,Continue Standard Monitoring
C53994,Strong Saver,NORMAL,GOOD,707.0,0,Continue Standard Monitoring
C53995,Active Investor,NORMAL,GOOD,633.0,0,Continue Standard Monitoring
C53996,Strong Saver,NORMAL,GOOD,613.0,0,Continue Standard Monitoring
C53997,Standard,NORMAL,GOOD,611.0,0,Continue Standard Monitoring
C53998,Highly Leveraged,NORMAL,FAIR,554.0,0,Continue Standard Monitoring
C53999,Active Investor,NORMAL,GOOD,639.0,0,Continue Standard Monitoring
C54000,Highly Leveraged,NORMAL,GOOD,671.0,0,Continue Standard Monitoring
C54001,Active Investor,NORMAL,FAIR,459.0,0,Continue Standard Monitoring
C54002,Strong Saver,WATCHLIST,POOR,309.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54003,Standard,NORMAL,GOOD,686.0,0,Encourage Emergency Savings Buffer
C54004,Highly Leveraged,NORMAL,GOOD,740.0,0,Continue Standard Monitoring
C54005,Highly Leveraged,NORMAL,FAIR,559.0,0,Encourage Emergency Savings Buffer
C54006,Active Investor,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C54007,Strong Saver,NORMAL,GOOD,654.0,0,Continue Standard Monitoring
C54008,Highly Leveraged,NORMAL,GOOD,692.0,0,Continue Standard Monitoring
C54009,Strong Saver,WATCHLIST,POOR,416.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54010,Active Investor,NORMAL,EXCELLENT,773.0,0,Continue Standard Monitoring
C54011,Highly Leveraged,NORMAL,FAIR,581.0,0,Continue Standard Monitoring
C54012,Strong Saver,WATCHLIST,POOR,399.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54013,Strong Saver,NORMAL,FAIR,462.0,0,Continue Standard Monitoring
C54014,Highly Leveraged,WATCHLIST,POOR,300.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54015,Active Investor,NORMAL,GOOD,662.0,0,Continue Standard Monitoring
C54016,Active Investor,WATCHLIST,POOR,378.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54017,Highly Leveraged,WATCHLIST,POOR,372.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54018,Strong Saver,NORMAL,GOOD,746.0,0,Continue Standard Monitoring
C54019,Active Investor,CREDIT ALERT,CRITICAL,244.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54020,Highly Leveraged,WATCHLIST,POOR,338.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54021,Highly Leveraged,NORMAL,GOOD,678.0,0,Continue Standard Monitoring
C54022,Strong Saver,NORMAL,GOOD,705.0,0,Continue Standard Monitoring
C54023,Standard,CREDIT ALERT,CRITICAL,273.0,0,Offer Financial Planning Session
C54024,Highly Leveraged,WATCHLIST,POOR,374.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54025,Strong Saver,WATCHLIST,POOR,385.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54026,Strong Saver,NORMAL,EXCELLENT,751.0,0,Continue Standard Monitoring
C54027,Highly Leveraged,NORMAL,GOOD,693.0,0,Continue Standard Monitoring
C54028,Strong Saver,NORMAL,FAIR,578.0,0,Continue Standard Monitoring
C54029,Strong Saver,NORMAL,GOOD,711.0,0,Continue Standard Monitoring
C54030,Active Investor,WATCHLIST,POOR,392.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54031,Strong Saver,WATCHLIST,POOR,426.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54032,Highly Leveraged,NORMAL,GOOD,677.0,0,Encourage Emergency Savings Buffer
C54033,Highly Leveraged,NORMAL,FAIR,582.0,0,Encourage Emergency Savings Buffer
C54034,Active Investor,WATCHLIST,POOR,436.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54035,Highly Leveraged,WATCHLIST,POOR,336.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54036,Highly Leveraged,WATCHLIST,POOR,417.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54037,Active Investor,CREDIT ALERT,CRITICAL,282.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54038,Strong Saver,WATCHLIST,POOR,335.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54039,Highly Leveraged,NORMAL,GOOD,748.0,0,Continue Standard Monitoring
C54040,Highly Leveraged,NORMAL,GOOD,742.0,0,Continue Standard Monitoring
C54041,Strong Saver,WATCHLIST,POOR,440.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54042,Strong Saver,NORMAL,GOOD,711.0,0,Continue Standard Monitoring
C54043,Strong Saver,NORMAL,FAIR,554.0,0,Continue Standard Monitoring
C54044,Highly Leveraged,NORMAL,FAIR,454.0,0,Continue Standard Monitoring
C54045,Strong Saver,NORMAL,GOOD,687.0,0,Continue Standard Monitoring
C54046,Highly Leveraged,WATCHLIST,POOR,372.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54047,Strong Saver,NORMAL,GOOD,664.0,0,Continue Standard Monitoring
C54048,Active Investor,NORMAL,GOOD,626.0,0,Continue Standard Monitoring
C54049,Active Investor,WATCHLIST,POOR,307.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54050,Active Investor,NORMAL,FAIR,571.0,0,Continue Standard Monitoring
C54051,Highly Leveraged,NORMAL,FAIR,475.0,0,Continue Standard Monitoring
C54052,Strong Saver,NORMAL,GOOD,636.0,0,Continue Standard Monitoring
C54053,Highly Leveraged,WATCHLIST,POOR,374.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54054,Active Investor,NORMAL,FAIR,460.0,0,Encourage Emergency Savings Buffer
C54055,Active Investor,NORMAL,FAIR,526.0,0,Continue Standard Monitoring
C54056,Highly Leveraged,NORMAL,GOOD,679.0,0,Encourage Emergency Savings Buffer
C54057,Strong Saver,NORMAL,GOOD,679.0,0,Continue Standard Monitoring
C54058,Strong Saver,NORMAL,GOOD,684.0,0,Continue Standard Monitoring
C54059,Strong Saver,NORMAL,GOOD,641.0,0,Continue Standard Monitoring
C54060,Strong Saver,NORMAL,GOOD,713.0,0,Continue Standard Monitoring
C54061,Highly Leveraged,NORMAL,GOOD,685.0,0,Continue Standard Monitoring
C54062,Highly Leveraged,WATCHLIST,POOR,381.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54063,Strong Saver,NORMAL,FAIR,566.0,0,Continue Standard Monitoring
C54064,Standard,NORMAL,FAIR,473.0,0,Continue Standard Monitoring
C54065,Active Investor,NORMAL,FAIR,566.0,0,Continue Standard Monitoring
C54066,Highly Leveraged,NORMAL,GOOD,702.0,0,Encourage Emergency Savings Buffer
C54067,Highly Leveraged,NORMAL,FAIR,594.0,0,Encourage Emergency Savings Buffer
C54068,Highly Leveraged,NORMAL,GOOD,695.0,0,Continue Standard Monitoring
C54069,Strong Saver,NORMAL,EXCELLENT,752.0,0,Continue Standard Monitoring
C54070,Highly Leveraged,WATCHLIST,POOR,333.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54071,Strong Saver,WATCHLIST,POOR,433.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54072,Strong Saver,NORMAL,GOOD,732.0,0,Continue Standard Monitoring
C54073,Highly Leveraged,NORMAL,GOOD,671.0,0,Continue Standard Monitoring
C54074,Strong Saver,NORMAL,GOOD,674.0,0,Continue Standard Monitoring
C54075,Strong Saver,NORMAL,GOOD,654.0,0,Continue Standard Monitoring
C54076,Highly Leveraged,NORMAL,FAIR,465.0,0,Continue Standard Monitoring
C54077,Highly Leveraged,NORMAL,GOOD,719.0,0,Continue Standard Monitoring
C54078,Active Investor,NORMAL,GOOD,704.0,0,Continue Standard Monitoring
C54079,Highly Leveraged,NORMAL,GOOD,673.0,0,Encourage Emergency Savings Buffer
C54080,Standard,NORMAL,GOOD,696.0,0,Continue Standard Monitoring
C54081,Active Investor,CREDIT ALERT,CRITICAL,288.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54082,Strong Saver,NORMAL,GOOD,685.0,0,Continue Standard Monitoring
C54083,Highly Leveraged,NORMAL,FAIR,469.0,0,Continue Standard Monitoring
C54084,Strong Saver,NORMAL,GOOD,670.0,0,Continue Standard Monitoring
C54085,Highly Leveraged,NORMAL,GOOD,657.0,0,Continue Standard Monitoring
C54086,Strong Saver,NORMAL,GOOD,666.0,0,Continue Standard Monitoring
C54087,Active Investor,NORMAL,FAIR,543.0,0,Continue Standard Monitoring
C54088,Active Investor,NORMAL,GOOD,627.0,0,Continue Standard Monitoring
C54089,Strong Saver,WATCHLIST,POOR,414.0,0,Offer Financial Planning Session
C54090,Strong Saver,WATCHLIST,POOR,448.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54091,Strong Saver,NORMAL,GOOD,633.0,0,Continue Standard Monitoring
C54092,Strong Saver,WATCHLIST,POOR,434.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54093,Highly Leveraged,NORMAL,GOOD,665.0,0,Continue Standard Monitoring
C54094,Strong Saver,NORMAL,GOOD,657.0,0,Continue Standard Monitoring
C54095,Highly Leveraged,NORMAL,FAIR,453.0,0,Continue Standard Monitoring
C54096,Highly Leveraged,NORMAL,FAIR,536.0,0,Continue Standard Monitoring
C54097,Active Investor,NORMAL,GOOD,688.0,0,Continue Standard Monitoring
C54098,Highly Leveraged,WATCHLIST,POOR,387.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54099,Highly Leveraged,WATCHLIST,POOR,442.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54100,Active Investor,NORMAL,FAIR,454.0,0,Continue Standard Monitoring
C54101,Strong Saver,NORMAL,GOOD,625.0,0,Continue Standard Monitoring
C54102,Active Investor,NORMAL,GOOD,680.0,0,Continue Standard Monitoring
C54103,Highly Leveraged,WATCHLIST,POOR,308.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54104,Active Investor,NORMAL,GOOD,698.0,0,Continue Standard Monitoring
C54105,Strong Saver,NORMAL,FAIR,494.0,0,Continue Standard Monitoring
C54106,Highly Leveraged,WATCHLIST,POOR,382.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54107,Highly Leveraged,NORMAL,GOOD,738.0,0,Continue Standard Monitoring
C54108,Strong Saver,NORMAL,GOOD,665.0,0,Continue Standard Monitoring
C54109,Active Investor,NORMAL,FAIR,596.0,0,Continue Standard Monitoring
C54110,Standard,WATCHLIST,POOR,363.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54111,Strong Saver,NORMAL,EXCELLENT,752.0,0,Continue Standard Monitoring
C54112,Strong Saver,WATCHLIST,POOR,373.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54113,Strong Saver,NORMAL,FAIR,563.0,0,Continue Standard Monitoring
C54114,Highly Leveraged,NORMAL,GOOD,720.0,0,Continue Standard Monitoring
C54115,Highly Leveraged,NORMAL,FAIR,465.0,0,Continue Standard Monitoring
C54116,Strong Saver,WATCHLIST,POOR,378.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54117,Highly Leveraged,NORMAL,FAIR,460.0,0,Continue Standard Monitoring
C54118,Strong Saver,WATCHLIST,POOR,414.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54119,Highly Leveraged,NORMAL,GOOD,634.0,0,Encourage Emergency Savings Buffer
C54120,Strong Saver,WATCHLIST,POOR,317.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54121,Highly Leveraged,WATCHLIST,POOR,379.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54122,Active Investor,WATCHLIST,POOR,342.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54123,Strong Saver,NORMAL,GOOD,606.0,0,Continue Standard Monitoring
C54124,Active Investor,NORMAL,FAIR,563.0,0,Continue Standard Monitoring
C54125,Active Investor,NORMAL,FAIR,569.0,0,Continue Standard Monitoring
C54126,Highly Leveraged,NORMAL,GOOD,678.0,0,Encourage Emergency Savings Buffer
C54127,Highly Leveraged,WATCHLIST,POOR,363.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54128,Strong Saver,NORMAL,FAIR,461.0,0,Continue Standard Monitoring
C54129,Highly Leveraged,WATCHLIST,POOR,375.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54130,Strong Saver,NORMAL,GOOD,722.0,0,Continue Standard Monitoring
C54131,Highly Leveraged,WATCHLIST,POOR,349.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54132,Highly Leveraged,FRAUD WATCH,GOOD,608.0,1,Manual Fraud Review
C54133,Highly Leveraged,CREDIT ALERT,CRITICAL,295.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54134,Strong Saver,WATCHLIST,POOR,423.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54135,Strong Saver,WATCHLIST,POOR,339.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54136,Highly Leveraged,NORMAL,GOOD,687.0,0,Continue Standard Monitoring
C54137,Highly Leveraged,NORMAL,GOOD,735.0,0,Continue Standard Monitoring
C54138,Highly Leveraged,NORMAL,GOOD,671.0,0,Encourage Emergency Savings Buffer
C54139,Strong Saver,NORMAL,GOOD,639.0,0,Continue Standard Monitoring
C54140,Highly Leveraged,WATCHLIST,POOR,430.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54141,Active Investor,NORMAL,GOOD,700.0,0,Continue Standard Monitoring
C54142,Strong Saver,NORMAL,FAIR,571.0,0,Continue Standard Monitoring
C54143,Strong Saver,NORMAL,GOOD,673.0,0,Continue Standard Monitoring
C54144,Highly Leveraged,NORMAL,GOOD,703.0,0,Continue Standard Monitoring
C54145,Highly Leveraged,WATCHLIST,POOR,413.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54146,Strong Saver,NORMAL,GOOD,731.0,0,Continue Standard Monitoring
C54147,Highly Leveraged,WATCHLIST,POOR,427.0,0,Reduce Loan Exposure; Offer Financial Planning Session; Encourage Emergency Savings Buffer
C54148,Active Investor,NORMAL,FAIR,529.0,0,Encourage Emergency Savings Buffer
C54149,Strong Saver,WATCHLIST,POOR,439.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54150,Active Investor,NORMAL,FAIR,477.0,0,Continue Standard Monitoring
C54151,Active Investor,NORMAL,GOOD,716.0,0,Encourage Emergency Savings Buffer
C54152,Highly Leveraged,NORMAL,FAIR,566.0,0,Continue Standard Monitoring
C54153,Highly Leveraged,NORMAL,GOOD,641.0,0,Continue Standard Monitoring
C54154,Active Investor,NORMAL,FAIR,456.0,0,Continue Standard Monitoring
C54155,Strong Saver,NORMAL,GOOD,655.0,0,Continue Standard Monitoring
C54156,Strong Saver,WATCHLIST,POOR,434.0,0,Offer Financial Planning Session
C54157,Active Investor,NORMAL,FAIR,576.0,0,Continue Standard Monitoring
C54158,Highly Leveraged,WATCHLIST,POOR,429.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54159,Strong Saver,NORMAL,GOOD,660.0,0,Continue Standard Monitoring
C54160,Active Investor,NORMAL,EXCELLENT,769.0,0,Continue Standard Monitoring
C54161,Active Investor,WATCHLIST,POOR,423.0,0,Reduce Loan Exposure; Offer Financial Planning Session
C54162,Active Investor,NORMAL,GOOD,606.0,0,Encourage Emergency Savings Buffer
C54163,Highly Leveraged,NORMAL,GOOD,708.0,0,Encourage Emergency Savings Buffer
C54164,Highly Leveraged,NORMAL,GOOD,628.0,0,Continue Standard Monitoring
C54165,Strong Saver,NORMAL,EXCELLENT,751.0,0,Continue Standard Monitoring
